"","group","gender","age","education","country","Arab","Asian","Black","White","Hispanic","Native_Australian","Native_American","Other","NPAS_1","NPAS_2","NPAS_3","NPAS_4","NPAS_5","NPAS_6","NPAS_7","NPAS_8","NPAS_9","NPAS_10","NPAS_11","NPAS_12","NPAS_13","NPAS_14","NPAS_15","NPAS_16","NPAS_17","NPAS_18","NPAS_19","NPAS_20","NPAS_21","NPAS_22","NPAS_23","NPAS_24","NPAS_25","NPAS_26","TIPI_1","TIPI_2","TIPI_3","TIPI_4","TIPI_5","TIPI_6","TIPI_7","TIPI_8","TIPI_9","TIPI_10","TIPI_11","TOTAL_NPAS","Extraversion","Agreeableness","Conscientousness","Emotional_Stability","Openness"
"1073",1,2,46,4,200,0,0,0,1,0,0,0,0,4,5,5,4,5,5,5,4,4,3,5,5,5,4,3,3,5,5,5,4,5,5,5,5,5,5,2,1,7,5,3,7,6,1,5,4,6,118,1.5,6.5,7,4,3.5
"1074",1,2,46,2,200,0,0,0,1,0,0,0,0,4,5,3,5,2,3,5,5,3,4,1,4,5,4,1,5,5,4,3,3,5,1,5,4,3,4,3,6,7,7,5,4,5,2,2,1,6,96,3.5,3.5,6.5,1.5,6
"1075",1,2,46,2,200,0,0,0,0,0,0,0,1,4,1,5,5,5,3,5,5,5,5,2,5,5,3,3,5,5,3,2,5,1,3,5,3,3,5,5,6,5,6,6,5,5,1,3,2,1,101,4,3.5,6,2.5,6
"1076",1,1,46,2,200,0,0,0,1,0,0,0,0,4,5,3,5,5,4,5,1,4,3,1,5,3,4,1,2,3,1,1,4,1,1,4,5,5,5,6,5,4,2,6,6,6,5,3,2,6,85,4,4.5,3.5,4.5,6
"1077",1,2,46,3,200,0,0,0,1,0,0,0,0,4,3,5,4,3,5,2,5,5,4,2,5,5,3,1,5,5,5,1,5,5,4,5,5,4,5,3,2,5,3,3,6,5,2,2,1,6,105,2.5,5.5,5.5,3.5,5
"1078",1,2,47,3,200,0,0,1,1,0,0,0,0,4,2,3,4,4,4,2,3,5,5,1,2,4,3,1,4,3,5,1,4,2,4,5,5,4,4,5,2,6,6,6,3,6,3,4,4,6,88,5,6,5.5,3,5
"1079",1,1,48,4,200,0,0,0,1,0,0,0,0,4,1,4,4,4,4,3,2,5,4,1,1,4,5,1,1,5,4,1,3,5,2,5,5,1,5,5,2,6,6,7,1,5,5,6,1,2,84,6,5.5,4.5,4,7
"1080",1,2,48,3,200,0,0,0,1,0,0,0,0,4,4,5,2,4,3,4,5,4,5,2,4,5,4,1,5,4,5,4,4,3,1,4,4,3,4,1,5,7,5,6,4,6,5,5,3,6,97,2.5,4.5,5,4,5.5
"1081",1,2,48,4,200,0,0,0,1,0,0,0,0,4,5,4,4,5,4,5,5,4,5,4,5,5,3,3,2,4,5,2,5,2,4,2,5,2,5,4,3,7,6,7,5,6,5,5,5,7,103,3.5,5.5,5,3.5,5
"1082",1,1,49,4,200,0,0,0,1,0,0,0,0,4,4,4,4,4,4,5,4,4,5,2,4,4,4,2,4,4,4,2,4,4,4,4,5,4,4,1,3,6,2,6,7,5,3,6,2,6,101,1,5,5.5,6,6
"1083",1,1,49,2,200,0,0,0,1,0,0,0,0,4,5,4,3,4,4,4,2,3,4,1,4,5,4,2,4,4,3,1,4,1,1,5,4,3,4,1,1,6,3,5,7,4,2,5,6,3,87,1,5.5,6,5,3.5
"1084",1,1,49,4,200,0,0,0,1,0,0,0,0,4,5,5,4,4,4,4,4,5,5,2,4,4,3,2,4,4,5,5,4,4,2,5,5,4,5,3,5,6,2,5,6,6,3,6,3,6,106,2.5,4.5,5.5,6,5
"1085",1,2,49,4,200,0,0,0,1,0,0,0,0,4,5,3,5,4,5,5,5,5,5,5,5,5,5,1,3,3,5,2,5,5,1,5,5,5,5,5,1,6,2,7,5,7,4,6,1,7,111,4,7,5,6,7
"1086",1,2,50,4,200,0,0,0,1,0,0,0,0,4,4,4,3,5,2,5,1,4,4,1,5,4,4,1,3,3,3,1,3,3,3,4,4,4,5,5,3,5,4,5,5,5,5,6,1,6,87,4,5,4,5,6
"1087",1,2,50,2,200,0,0,0,1,0,0,0,0,4,5,4,4,4,4,5,4,4,4,1,4,4,3,3,1,4,3,1,4,2,2,5,4,1,5,5,6,7,5,7,4,7,3,6,5,7,89,4.5,4.5,6,4.5,5
"1088",1,1,50,3,200,0,0,0,1,0,0,0,0,4,5,3,5,5,5,5,3,4,4,5,4,3,4,5,3,3,4,5,4,5,3,5,5,5,5,6,5,3,4,7,4,6,6,4,2,6,111,5,4.5,2.5,4,6.5
"1089",1,1,50,2,200,0,0,0,0,1,0,0,0,4,5,5,4,5,3,5,2,5,5,2,5,5,5,5,5,5,5,5,5,1,3,4,5,5,5,3,7,5,3,5,6,6,6,6,1,5,113,2.5,3.5,3.5,5.5,6
"1090",1,2,51,4,200,0,0,0,1,0,0,0,0,4,3,4,5,4,5,5,3,5,5,1,4,5,4,1,1,3,5,1,5,2,3,5,5,3,5,1,2,2,6,7,7,7,7,5,2,6,96,1,6.5,1.5,3.5,6.5
"1091",1,1,52,2,200,0,0,0,1,0,0,0,0,4,5,5,4,4,4,5,5,4,4,2,5,5,5,2,4,5,4,3,5,2,3,3,4,5,5,2,3,4,4,6,6,4,5,5,2,4,106,2,4.5,3.5,4.5,6
"1092",1,1,53,4,200,0,0,0,0,0,0,0,1,4,3,5,5,5,5,5,5,5,5,4,5,5,5,3,5,5,5,1,5,4,5,4,5,5,5,2,7,6,4,4,7,7,2,4,1,7,118,1.5,4,6,4,5.5
"1093",1,2,53,4,200,0,0,0,1,0,0,0,0,4,5,3,5,5,5,5,1,5,3,1,4,2,5,1,1,3,5,1,4,1,1,3,5,3,5,6,3,6,4,7,1,6,3,6,1,7,86,6.5,5.5,5.5,5,7
"1094",1,2,55,4,200,0,0,0,1,0,0,0,0,4,2,5,4,3,5,4,5,5,5,1,4,5,5,2,3,4,4,3,5,1,3,5,3,3,3,1,2,5,6,2,7,6,5,5,5,4,96,1,6,4,3.5,2.5
"1095",1,2,55,4,200,0,0,0,1,0,0,0,0,4,1,5,5,5,5,5,2,5,5,1,5,5,5,1,4,5,5,1,4,4,5,5,5,3,5,5,1,5,3,5,2,6,6,5,1,7,105,5.5,6.5,3.5,5,6
"1096",1,1,55,4,200,0,0,0,1,0,0,0,0,4,5,4,4,5,4,5,3,5,5,1,3,3,5,3,1,4,5,2,5,4,3,5,5,4,5,3,5,7,5,6,4,6,5,5,1,6,102,3.5,4.5,5,4,6.5
"1097",1,2,56,3,200,0,0,0,1,0,0,0,0,4,5,5,4,5,3,5,4,5,5,4,5,4,5,5,4,4,5,1,5,1,1,4,5,5,5,5,3,7,5,7,6,6,2,6,6,6,108,3.5,5.5,6.5,4.5,4.5
"1098",1,1,57,3,200,0,0,0,1,0,0,0,0,4,2,4,5,5,3,5,4,5,3,2,5,3,3,1,2,4,3,1,2,1,3,5,5,5,5,5,3,6,2,6,6,5,1,6,2,5,90,3.5,5,6.5,6,6
"1099",1,2,57,3,200,0,0,0,1,0,0,0,0,4,1,5,3,4,5,5,3,5,5,1,1,5,5,1,3,5,5,1,5,1,1,5,5,5,5,1,1,6,1,6,7,5,2,7,2,6,94,1,6,6,7,6
"1100",1,2,58,3,200,0,0,0,1,0,0,0,0,4,5,3,4,5,5,5,3,5,5,1,5,3,4,2,3,4,5,1,5,4,3,5,5,2,5,3,5,7,5,6,6,6,1,6,1,5,101,2.5,4.5,7,4.5,6.5
"1101",1,2,59,3,200,0,0,0,1,0,0,0,0,4,3,4,4,5,4,5,5,5,5,1,4,4,5,3,2,4,5,1,4,4,4,5,4,4,2,1,2,1,5,7,6,6,3,5,7,6,100,1.5,6,3,4,4
"1102",1,1,59,4,200,0,0,0,1,0,0,0,0,4,3,4,4,5,5,5,4,5,5,1,5,5,4,1,4,4,5,2,5,1,4,2,5,4,5,1,5,7,2,7,7,1,1,6,1,7,101,1,2,7,6,7
"1103",1,1,60,4,200,0,0,0,1,0,0,0,0,4,1,3,5,5,4,1,1,5,5,1,1,5,5,1,3,1,5,1,5,5,5,5,5,1,5,3,1,6,6,7,4,4,1,2,1,6,88,3.5,5.5,6.5,2,7
"1104",1,1,60,2,200,0,0,0,1,0,0,0,0,4,3,4,3,4,2,4,3,4,4,1,5,3,3,1,2,4,4,1,3,1,2,3,5,4,5,5,2,3,2,5,5,6,5,5,2,4,82,4,6,3,5.5,5.5
"1105",1,1,60,4,200,0,0,0,1,0,0,0,0,4,2,4,4,5,5,5,1,4,3,1,5,4,4,1,3,3,5,1,5,1,3,5,4,5,5,3,5,1,6,7,6,6,6,7,2,6,92,2.5,4.5,1.5,4.5,6.5
"1106",1,1,62,3,200,0,0,0,1,0,0,0,0,4,5,2,2,5,5,5,1,5,5,3,5,2,2,1,3,1,5,1,2,1,1,5,4,4,2,6,1,7,2,7,3,7,2,7,6,6,81,5.5,7,6.5,6.5,4.5
"1107",1,1,62,3,200,0,0,0,1,0,0,0,0,4,5,1,1,5,5,5,1,5,5,1,5,5,4,1,1,5,5,1,5,1,1,5,4,5,1,5,5,7,2,6,6,3,1,6,3,2,87,3.5,3,7,6,5.5
"1108",1,2,63,3,200,0,0,0,1,0,0,0,0,4,1,3,3,4,2,4,5,3,5,3,2,5,3,1,3,5,4,1,2,1,2,3,4,1,1,2,3,7,6,7,4,6,1,6,1,5,75,3,5.5,7,4,7
"1109",1,2,65,4,200,0,0,0,1,0,0,0,0,4,3,3,5,5,4,4,4,5,5,1,4,5,3,4,4,4,5,1,5,3,4,5,4,5,5,5,2,4,6,7,5,6,5,3,2,6,104,4,6,3.5,2.5,6.5
"1110",1,1,66,2,200,0,0,0,1,0,0,0,0,4,4,5,4,4,3,4,3,4,4,1,3,4,5,1,2,3,3,1,3,1,1,3,3,5,4,1,5,1,4,2,1,3,3,5,2,1,82,4,3,3,4.5,4
"1111",1,1,67,4,200,0,0,0,1,0,0,0,0,4,4,4,3,4,4,4,4,4,5,1,4,4,4,3,4,4,5,3,4,4,3,5,4,4,4,1,2,6,2,6,6,6,4,6,2,6,100,1.5,6,5,6,6
"1112",1,2,67,3,200,0,0,0,1,0,1,0,0,4,5,5,4,5,4,5,5,5,5,3,5,5,5,4,4,5,3,2,5,5,4,5,5,5,5,2,1,1,7,2,7,6,7,2,2,6,117,1.5,6.5,1,1.5,4
"1113",1,2,67,4,200,0,0,0,1,0,0,0,0,4,5,5,5,5,4,5,5,5,4,3,5,5,5,1,3,3,4,2,4,4,1,4,5,4,5,5,4,6,2,7,6,6,2,6,1,6,105,3.5,5,6,6,7
"1114",1,1,70,3,200,0,0,0,1,0,0,0,0,4,4,5,4,4,4,5,3,4,4,2,4,4,4,3,4,4,4,2,4,2,2,4,4,4,4,1,2,6,1,6,7,4,6,7,3,5,96,1,5,4,7,5.5
"1115",1,1,18,2,200,0,0,1,0,0,0,0,0,5,3,4,3,5,4,4,5,5,5,3,3,4,4,1,1,3,1,3,1,5,1,4,5,3,5,3,1,2,1,7,5,5,5,6,1,6,90,3,6,2.5,6.5,7
"1116",1,2,18,1,200,0,0,0,1,0,1,0,0,5,4,4,5,3,3,3,4,1,5,1,4,1,3,4,5,4,2,4,1,4,1,4,5,1,4,6,6,2,6,7,5,1,7,1,1,5,85,4.5,1.5,1.5,1.5,7
"1117",1,2,18,2,200,0,0,0,1,0,0,0,0,5,4,5,5,4,2,4,5,1,5,2,5,1,3,5,5,5,4,3,4,1,1,2,5,2,2,3,2,6,7,7,6,5,7,1,2,6,90,2.5,5.5,3.5,1,6.5
"1118",1,2,18,2,200,0,0,0,1,0,0,0,0,5,5,4,5,4,5,5,5,5,5,2,5,5,5,5,2,3,5,1,5,4,5,5,5,1,5,6,2,7,2,7,2,7,1,3,1,7,111,6,6.5,7,4.5,7
"1119",1,1,18,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,1,5,5,5,3,1,1,1,5,5,5,5,7,7,7,6,3,5,3,6,1,5,108,5,3,6,3.5,6.5
"1120",1,2,18,2,200,0,1,0,0,0,0,0,0,5,5,5,5,5,2,5,4,4,5,3,3,5,3,5,5,5,1,3,3,1,4,5,4,5,2,4,7,5,7,5,7,6,5,2,4,4,102,2.5,3.5,4,1.5,4.5
"1121",1,2,18,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,4,2,5,4,5,5,4,5,5,5,5,5,4,5,4,5,3,5,5,4,3,1,4,5,6,2,7,6,3,2,2,7,117,1,5,5,2,4
"1122",1,2,18,2,200,0,0,0,1,0,0,0,0,5,5,5,4,4,5,5,5,5,5,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,1,5,6,6,7,7,6,3,5,1,7,124,1,4.5,5.5,3.5,7
"1123",1,2,18,2,200,0,1,0,0,0,0,0,0,5,5,5,3,5,5,5,5,3,5,1,5,5,5,5,5,5,3,3,5,1,5,5,5,5,5,7,7,2,7,5,7,5,5,3,5,6,114,4,3,2.5,2,4
"1124",1,1,18,2,200,0,0,0,1,0,0,0,0,5,5,5,5,1,1,5,1,3,5,1,5,1,3,1,4,1,5,4,1,1,1,1,4,4,1,4,6,1,6,7,1,4,7,1,1,4,74,5.5,3,1,1.5,7
"1125",1,1,18,2,200,0,1,0,0,0,0,0,0,5,5,5,5,5,5,5,4,4,3,5,5,5,2,5,5,5,4,5,3,4,2,5,5,5,5,5,6,5,5,5,5,5,5,3,3,7,116,4,3.5,4,3,5
"1126",1,2,18,2,200,0,0,0,1,0,0,0,0,5,4,3,4,5,2,4,5,5,3,5,4,3,3,5,5,5,4,5,3,4,5,5,3,2,5,7,5,7,2,7,5,2,5,6,1,4,106,5,2.5,5,6,7
"1127",1,2,18,2,200,0,0,0,1,0,0,0,0,5,5,5,5,4,4,4,5,5,5,5,5,5,5,3,3,5,2,5,3,5,1,5,5,4,3,1,6,4,6,6,7,1,6,1,1,7,111,1,1.5,3,1.5,6.5
"1128",1,1,18,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,3,4,5,5,5,5,2,1,5,4,2,2,2,5,1,5,1,5,5,3,5,7,2,3,2,7,2,7,6,4,1,6,100,6.5,6.5,2.5,5,7
"1129",1,1,18,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,5,5,5,5,5,1,3,3,5,7,7,3,6,2,1,7,126,1,4,2.5,2.5,7
"1130",1,3,18,2,200,0,0,0,1,0,0,0,0,5,4,5,5,1,1,2,5,5,5,4,4,4,4,3,5,5,1,5,3,2,1,4,2,2,2,2,6,3,7,4,5,5,6,1,1,3,89,2.5,3.5,2.5,1,5.5
"1131",1,2,18,2,200,0,0,0,1,1,0,0,0,5,4,1,4,5,5,5,5,5,5,1,4,2,5,1,4,5,5,5,5,5,1,5,5,5,5,5,7,7,7,7,3,6,6,1,1,7,107,5,3.5,4.5,1,7
"1132",1,2,18,2,200,0,0,0,1,0,0,0,0,5,5,5,4,4,5,5,5,5,5,4,5,5,4,2,5,5,5,4,5,4,5,5,5,5,4,1,5,6,6,5,6,6,2,6,2,7,120,1.5,4.5,6,4,5.5
"1133",1,1,18,2,200,0,1,0,0,0,0,0,0,5,5,4,4,5,5,5,4,4,5,4,5,5,5,1,5,4,1,5,3,1,4,5,5,5,5,2,5,5,5,6,4,4,6,5,2,6,109,3,3.5,3.5,4,6
"1134",1,1,18,2,200,0,0,1,0,0,0,0,0,5,5,5,5,5,5,5,4,5,5,4,5,3,5,3,5,4,5,5,4,2,5,5,5,4,5,2,2,6,2,7,6,5,2,6,1,7,118,2,5.5,6,6,7
"1135",1,2,18,2,200,0,1,0,0,0,0,0,0,5,2,4,3,5,4,4,1,5,3,1,4,3,3,3,2,4,5,4,2,1,2,4,5,4,5,7,6,6,5,7,4,3,3,4,3,6,88,5.5,2.5,5.5,3.5,6
"1136",1,2,18,2,200,0,0,0,1,0,0,0,0,5,5,4,5,4,5,5,4,5,4,4,5,3,3,5,3,3,5,5,3,5,2,5,5,4,5,7,6,4,6,7,1,7,5,3,1,6,111,7,4.5,3.5,2.5,7
"1137",1,2,18,2,200,0,0,0,1,0,0,0,0,5,5,5,5,4,5,4,5,4,3,5,5,5,4,5,4,4,3,5,3,4,5,5,5,4,3,2,4,4,6,6,7,7,7,3,3,7,114,1.5,5.5,2.5,2.5,5.5
"1138",1,2,18,2,200,0,0,0,1,0,0,0,1,5,5,4,5,5,5,4,4,5,5,4,4,3,3,4,2,2,5,2,4,5,4,5,5,3,5,6,5,5,6,7,6,7,6,5,7,7,107,4,5,3.5,3.5,4
"1139",1,2,18,3,200,0,0,0,1,0,0,0,0,5,4,5,5,5,5,5,4,5,5,2,5,3,4,4,5,5,5,4,5,4,4,4,5,4,5,5,6,5,6,7,6,4,6,2,1,6,116,3.5,3,3.5,2,7
"1140",1,2,18,1,200,0,0,0,1,0,1,0,0,5,5,5,4,3,4,3,5,3,5,4,4,2,3,4,1,5,4,5,3,1,3,4,4,4,3,1,1,6,6,6,7,7,6,2,1,7,96,1,7,4,2,6.5
"1141",1,1,18,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,4,5,4,5,5,4,5,5,5,2,3,4,5,4,5,1,2,2,5,5,5,2,6,6,2,6,3,5,4,7,2,7,110,3.5,3.5,5,6.5,6
"1142",1,3,18,2,200,0,0,1,0,0,0,0,0,5,5,2,4,4,4,5,5,5,5,3,5,4,4,3,5,4,5,4,4,4,4,4,5,5,5,2,5,6,3,7,6,5,3,5,2,7,112,2,4,5.5,5,6.5
"1143",1,1,18,2,200,0,0,0,0,0,0,0,1,5,5,4,5,5,3,5,1,5,5,5,5,2,2,5,3,2,5,3,4,1,2,3,5,5,5,5,5,4,4,7,1,7,1,3,1,7,100,6,5,5.5,3.5,7
"1144",1,2,18,2,200,0,0,0,0,0,1,0,0,5,4,4,4,4,4,4,4,5,3,4,4,3,4,4,3,5,5,5,3,4,4,4,5,3,4,4,5,5,5,6,5,6,5,6,2,6,105,3.5,4.5,4,4.5,6
"1145",1,2,18,2,200,0,0,0,1,0,0,0,0,5,4,3,5,5,4,5,1,4,5,2,5,4,5,2,1,2,5,1,4,5,4,5,5,4,5,5,1,5,2,7,3,7,5,5,1,6,100,5,7,4,5.5,7
"1146",1,1,18,1,200,0,0,0,1,0,0,0,0,5,3,4,5,3,4,5,3,5,3,2,3,3,2,4,2,3,3,5,1,5,2,5,4,2,4,3,4,3,5,7,5,6,3,4,7,5,90,3,5,4,3.5,4
"1147",1,1,18,2,200,0,0,0,1,0,0,0,0,5,4,5,4,5,5,5,3,5,5,5,4,5,5,2,4,4,5,5,5,4,1,4,5,3,5,2,5,6,1,5,6,3,5,7,5,7,112,2,3,4.5,7,4
"1148",1,2,18,2,200,0,0,0,1,0,0,0,0,5,4,5,5,4,3,5,4,5,5,3,4,5,5,4,4,4,2,5,3,5,3,5,5,2,3,3,5,2,5,7,6,3,6,5,1,6,107,2.5,3,2,4,7
"1149",1,2,18,1,200,0,0,0,1,0,0,0,0,5,4,5,4,2,4,2,5,5,5,1,1,5,5,5,4,5,5,4,5,5,4,5,4,1,5,1,1,7,5,5,7,5,5,3,1,5,105,1,6,5,3,6
"1150",1,3,18,2,200,0,0,0,1,1,0,0,0,5,4,5,4,4,3,3,4,2,5,3,3,5,3,2,5,5,3,2,3,3,2,4,5,4,4,2,6,4,7,7,6,6,5,3,1,7,95,2,4,3.5,2,7
"1151",1,1,18,2,200,0,0,0,1,0,0,0,0,5,4,5,5,5,3,4,4,5,5,4,5,4,5,4,3,4,3,4,5,3,4,5,5,4,5,1,5,7,5,5,7,4,1,7,1,6,112,1,3.5,7,5,6
"1152",1,1,18,2,200,0,1,0,0,0,0,0,0,5,5,4,5,5,4,5,4,5,4,5,4,3,5,5,4,5,2,5,4,1,1,2,5,4,3,3,2,2,4,5,6,6,2,4,2,7,104,2.5,6,4,4,5.5
"1153",1,2,18,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,3,4,4,5,5,4,5,5,3,5,3,2,5,5,3,5,3,3,7,5,4,6,6,1,3,4,6,116,2.5,5.5,7,3,4
"1154",1,2,18,2,200,0,0,0,1,0,0,0,1,5,1,5,5,1,2,1,5,3,2,5,1,3,4,3,1,3,2,5,2,5,1,4,3,2,3,7,5,6,4,5,3,7,7,4,1,5,77,6,5,3.5,4,6
"1155",1,2,18,2,200,0,1,0,1,0,0,0,0,5,5,3,5,5,5,5,5,5,5,5,5,3,5,2,2,5,5,5,4,1,1,5,5,4,1,2,4,3,1,7,5,5,5,7,1,6,106,2.5,4.5,3,7,7
"1156",1,2,19,2,200,0,0,0,1,0,0,0,0,5,3,4,5,5,4,5,2,5,5,3,3,3,3,3,3,4,5,3,4,5,4,5,5,3,5,6,4,7,3,7,6,6,2,5,1,7,104,4,5,6.5,5,7
"1157",1,3,19,2,200,0,1,0,1,0,0,0,1,5,4,5,5,5,4,3,5,5,5,3,1,4,5,5,5,5,3,5,4,5,2,5,5,2,5,4,6,1,7,6,2,3,7,1,1,7,110,5,2.5,1,1,6.5
"1158",1,1,19,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,2,5,4,5,5,5,5,5,3,5,5,1,2,5,1,5,1,4,6,5,6,6,2,7,3,1,7,113,1.5,3,3.5,3,6.5
"1159",1,2,19,2,200,0,0,0,1,0,0,0,0,5,5,5,4,5,4,5,5,2,5,2,4,3,2,2,3,4,5,2,4,4,2,5,5,3,5,5,6,5,6,7,7,5,5,4,3,6,100,3,3.5,4,3,6
"1160",1,1,19,2,200,0,0,0,1,0,0,0,0,5,5,3,5,5,2,5,1,4,5,5,3,5,5,1,5,4,5,5,2,1,2,4,5,3,3,1,6,6,6,7,7,4,5,7,1,7,98,1,3,4.5,4.5,7
"1161",1,1,19,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,1,5,5,3,5,3,3,3,5,4,4,5,4,5,1,5,5,4,4,2,2,2,1,5,6,6,7,6,1,6,109,2,6,1.5,6.5,6
"1162",1,2,19,2,200,0,0,0,1,0,0,0,0,5,4,5,4,5,4,5,4,5,5,2,5,5,4,5,2,5,4,1,5,4,5,5,5,3,5,1,1,6,5,4,7,5,1,4,1,5,111,1,6,6.5,3.5,5.5
"1163",1,2,19,2,200,0,1,0,0,0,0,0,0,5,5,5,5,5,2,5,5,5,5,3,5,5,4,5,4,5,5,3,5,4,2,5,5,3,5,1,6,5,5,7,7,5,7,3,6,6,115,1,3.5,3,3,4.5
"1164",1,2,19,2,200,0,0,0,1,0,0,0,0,5,4,5,5,4,3,5,4,3,5,4,5,5,5,3,4,5,5,5,4,5,1,5,4,2,5,3,5,5,6,5,6,6,3,1,5,7,110,2.5,4.5,5,1.5,4
"1165",1,2,19,2,200,0,0,0,1,0,0,0,0,5,5,5,4,5,5,5,5,5,5,3,4,5,3,3,5,5,3,5,4,3,5,5,5,4,5,1,2,5,4,5,6,6,3,2,1,4,116,1.5,6,5,3,6
"1166",1,2,19,3,200,0,1,0,0,0,0,0,0,5,5,5,3,5,2,5,5,5,4,3,5,4,4,5,3,5,5,3,5,4,4,4,5,3,4,1,4,5,7,6,7,5,5,7,5,5,110,1,4.5,4,4,4.5
"1167",1,1,19,2,200,0,0,0,1,0,0,0,0,5,5,4,5,2,3,4,5,3,3,5,4,5,2,4,4,4,3,5,2,3,2,4,3,3,3,3,3,3,6,6,7,6,5,5,3,7,95,2,5.5,3,3.5,5.5
"1168",1,3,19,2,200,0,0,0,1,0,0,0,0,5,5,5,5,4,4,4,4,5,4,4,3,3,3,3,3,4,1,5,3,2,2,4,5,2,4,6,3,7,7,5,6,6,6,2,1,7,96,4,5.5,4.5,1.5,6
"1169",1,3,19,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,3,5,4,5,5,5,5,4,4,5,4,3,5,5,4,3,2,4,5,5,5,3,5,5,6,6,7,7,3,5,1,6,115,2,5,5,3.5,6.5
"1170",1,3,19,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,2,4,5,4,5,5,5,5,5,5,5,1,5,5,1,5,2,1,6,7,6,6,7,7,1,1,7,117,2,7,3.5,1,6.5
"1171",1,1,19,3,200,0,0,0,1,0,0,0,0,5,3,5,4,5,5,5,5,5,4,5,5,5,5,1,5,5,2,5,5,1,5,5,5,5,5,2,7,7,1,7,7,1,1,7,1,7,115,1.5,1,7,7,7
"1172",1,3,19,2,200,0,0,0,1,0,0,0,1,5,5,3,5,3,4,4,5,5,3,4,4,5,5,4,5,5,3,5,4,5,4,4,4,2,4,7,1,2,1,7,1,7,7,6,1,7,109,7,7,1.5,6.5,7
"1173",1,2,19,2,200,0,0,0,1,0,0,0,0,5,4,1,1,1,1,3,4,1,1,5,1,1,1,5,1,1,3,5,1,5,1,1,3,1,1,7,4,3,4,7,1,7,7,3,1,5,58,7,5.5,2,3.5,7
"1174",1,2,19,2,200,0,0,0,1,0,0,0,0,5,5,5,1,3,3,3,5,2,1,4,5,5,3,5,2,3,5,2,3,4,5,5,3,1,2,1,4,6,7,4,7,5,4,6,3,7,90,1,4.5,5,3.5,4.5
"1175",1,1,19,2,200,0,0,0,1,0,0,0,0,5,3,4,4,2,4,5,5,4,1,1,3,5,3,4,5,5,2,5,3,5,1,4,4,1,3,5,5,5,7,4,5,6,6,3,2,5,91,4,4.5,3.5,2,5
"1176",1,1,19,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,4,5,5,5,5,3,5,6,5,7,7,5,5,5,1,6,126,2,4,4.5,4,7
"1177",1,2,19,4,200,0,1,0,0,0,0,0,0,5,2,5,5,5,1,5,1,4,3,1,5,1,5,2,1,5,5,2,2,1,1,1,5,4,5,7,7,5,7,5,1,6,7,1,1,7,82,7,3.5,3,1,6
"1178",1,1,19,2,200,0,0,0,1,0,0,0,0,5,5,5,5,5,5,4,5,5,3,5,3,5,3,3,3,5,4,5,1,3,1,5,5,2,5,1,4,7,1,1,7,1,1,7,1,5,105,1,2.5,7,7,4
"1179",1,2,19,2,200,0,0,0,1,0,0,0,0,5,5,4,5,4,5,5,3,3,4,3,4,3,4,4,3,3,5,3,4,4,1,5,5,3,5,7,5,7,7,6,2,7,6,4,4,6,102,6.5,5,4.5,2.5,5
"1180",1,1,19,2,200,0,0,0,1,0,0,0,0,5,5,2,5,5,3,4,5,5,4,3,2,1,2,1,5,4,4,5,2,3,1,1,5,4,3,3,6,6,5,5,7,1,7,7,1,2,89,2,1.5,3.5,5,6
"1181",1,1,19,1,200,0,1,0,1,0,0,0,0,5,5,5,5,4,5,5,5,4,5,5,4,5,5,5,3,5,4,5,5,1,4,4,5,4,5,1,6,6,4,6,7,2,1,5,1,7,117,1,2,6.5,4.5,6.5
"1182",1,2,19,2,200,0,1,0,0,0,0,0,0,5,5,4,5,3,3,4,5,3,4,1,3,5,3,2,2,4,3,1,3,2,4,3,3,4,4,5,5,5,5,7,5,6,5,3,2,5,88,4,4.5,4,3,6.5
"1183",1,3,19,2,200,0,0,1,1,0,0,0,0,5,5,4,4,4,3,5,4,5,5,4,4,1,3,5,4,5,5,5,2,2,1,5,5,5,4,7,7,3,7,6,1,6,7,1,1,7,104,7,3.5,2,1,6.5
"1184",1,2,20,2,200,0,0,0,1,0,0,0,0,5,5,5,5,4,3,5,5,2,5,4,5,5,2,4,4,5,2,4,2,4,1,2,5,2,5,1,5,6,7,5,7,4,2,2,5,5,100,1,3.5,6,1.5,4
"1185",1,2,20,2,200,0,1,0,0,0,0,0,0,5,4,5,5,2,3,4,5,5,4,1,3,1,1,5,5,5,1,1,3,2,1,3,2,1,3,5,5,4,7,7,7,7,1,6,3,4,80,3,5,5.5,3.5,6
